0.000000	0.027608	0.054713	0.081063	0.106432	0.130624	0.153475	0.174861	0.194690	0.212911	0.229504	0.244481	0.257883	0.269773	0.280231	0.289354	0.297247	0.304019	0.309784	0.314653	0.318732	0.322124	0.324923	0.327216	0.329079	0.330583	0.331788	0.332747	0.333504	0.334098	0.334560	0.334918	0.335194	0.335404	0.335563	0.335684	0.335774	0.335841	0.335890	0.335927	0.335953	0.335973	0.335987	0.335997	0.336004	0.336009	0.336012	0.336015	0.336017	0.336018	0.336019	0.336019	0.336020	0.336020	0.336020	0.336020	0.336021	0.336021	0.336022	0.336023	0.336025	0.336029	0.336035	0.336045	0.336062	0.336089	0.336131	0.336196	0.336296	0.336445	0.336664	0.336982	0.337437	0.338077	0.338964	0.340177	0.341813	0.343989	0.346845	0.350547	0.355285	0.361278	0.368771	0.378034	0.389363	0.403077	0.419514	0.439025	0.461975	0.488724	0.519625	0.555000	0.595120	0.640165	0.690179	0.745015	0.804273	0.867250	0.932924	1.000000	
0.000000	0.029374	0.058219	0.086270	0.113284	0.139053	0.163402	0.186196	0.207340	0.226775	0.244481	0.260470	0.274783	0.287486	0.298665	0.308421	0.316865	0.324115	0.330289	0.335506	0.339880	0.343519	0.346523	0.348985	0.350988	0.352605	0.353902	0.354934	0.355750	0.356390	0.356890	0.357276	0.357574	0.357801	0.357974	0.358104	0.358201	0.358274	0.358328	0.358368	0.358397	0.358418	0.358433	0.358444	0.358452	0.358457	0.358461	0.358464	0.358466	0.358467	0.358468	0.358469	0.358469	0.358469	0.358470	0.358470	0.358470	0.358471	0.358471	0.358473	0.358475	0.358479	0.358486	0.358497	0.358515	0.358544	0.358589	0.358659	0.358765	0.358923	0.359157	0.359495	0.359977	0.360654	0.361591	0.362870	0.364592	0.366877	0.369870	0.373740	0.378681	0.384913	0.392681	0.402252	0.413915	0.427972	0.444741	0.464541	0.487691	0.514492	0.545222	0.580110	0.619321	0.662921	0.710847	0.762868	0.818553	0.877248	0.938080	1.000000	
0.000000	0.030946	0.061345	0.090914	0.119398	0.146578	0.172268	0.196326	0.218649	0.239176	0.257883	0.274783	0.289917	0.303354	0.315184	0.325513	0.334458	0.342141	0.348687	0.354221	0.358863	0.362727	0.365920	0.368537	0.370667	0.372389	0.373770	0.374870	0.375740	0.376423	0.376956	0.377369	0.377687	0.377930	0.378115	0.378255	0.378359	0.378437	0.378495	0.378538	0.378569	0.378592	0.378608	0.378620	0.378628	0.378634	0.378639	0.378642	0.378644	0.378645	0.378646	0.378647	0.378647	0.378648	0.378648	0.378648	0.378649	0.378649	0.378650	0.378651	0.378654	0.378658	0.378665	0.378677	0.378696	0.378726	0.378774	0.378848	0.378960	0.379127	0.379373	0.379728	0.380233	0.380942	0.381921	0.383256	0.385048	0.387423	0.390527	0.394532	0.399633	0.406051	0.414027	0.423824	0.435721	0.450007	0.466975	0.486916	0.510107	0.536800	0.567210	0.601495	0.639739	0.681932	0.727942	0.777493	0.830151	0.885312	0.942221	1.000000	
0.000000	0.032335	0.064106	0.095018	0.124806	0.153237	0.180118	0.205300	0.228673	0.250172	0.269773	0.287486	0.303354	0.317449	0.329863	0.340707	0.350101	0.358173	0.365055	0.370875	0.375760	0.379828	0.383190	0.385949	0.388195	0.390011	0.391469	0.392631	0.393550	0.394273	0.394837	0.395274	0.395611	0.395869	0.396065	0.396214	0.396325	0.396408	0.396469	0.396515	0.396548	0.396572	0.396589	0.396602	0.396611	0.396617	0.396622	0.396625	0.396627	0.396629	0.396630	0.396631	0.396631	0.396632	0.396632	0.396632	0.396633	0.396633	0.396634	0.396636	0.396638	0.396643	0.396650	0.396663	0.396683	0.396715	0.396765	0.396842	0.396959	0.397134	0.397389	0.397759	0.398284	0.399019	0.400034	0.401414	0.403264	0.405711	0.408903	0.413014	0.418238	0.424795	0.432924	0.442880	0.454932	0.469355	0.486422	0.506395	0.529518	0.556000	0.586007	0.619640	0.656930	0.697809	0.742103	0.789517	0.839622	0.891865	0.945575	1.000000	
0.000000	0.033550	0.066524	0.098616	0.129548	0.159080	0.187010	0.213181	0.237481	0.259840	0.280231	0.298665	0.315184	0.329863	0.342797	0.354098	0.363893	0.372313	0.379495	0.385571	0.390673	0.394924	0.398440	0.401325	0.403676	0.405578	0.407105	0.408323	0.409287	0.410045	0.410638	0.411098	0.411452	0.411723	0.411930	0.412086	0.412203	0.412290	0.412355	0.412403	0.412438	0.412464	0.412482	0.412496	0.412505	0.412512	0.412517	0.412520	0.412523	0.412524	0.412526	0.412526	0.412527	0.412527	0.412528	0.412528	0.412528	0.412529	0.412530	0.412531	0.412534	0.412539	0.412547	0.412560	0.412581	0.412614	0.412666	0.412746	0.412868	0.413048	0.413313	0.413694	0.414235	0.414992	0.416036	0.417452	0.419349	0.421853	0.425114	0.429305	0.434622	0.441280	0.449515	0.459577	0.471723	0.486214	0.503306	0.523237	0.546221	0.572434	0.602000	0.634982	0.671367	0.711054	0.753841	0.799422	0.847385	0.897213	0.948306	1.000000	
0.000000	0.034605	0.068625	0.101742	0.133671	0.164163	0.193009	0.220046	0.245157	0.268270	0.289354	0.308421	0.325513	0.340707	0.354098	0.365804	0.375953	0.384682	0.392129	0.398433	0.403728	0.408142	0.411794	0.414793	0.417237	0.419216	0.420805	0.422073	0.423078	0.423869	0.424487	0.424967	0.425337	0.425620	0.425836	0.425999	0.426122	0.426213	0.426281	0.426332	0.426369	0.426395	0.426415	0.426429	0.426439	0.426446	0.426451	0.426455	0.426457	0.426459	0.426460	0.426461	0.426462	0.426462	0.426463	0.426463	0.426463	0.426464	0.426465	0.426467	0.426469	0.426474	0.426482	0.426496	0.426517	0.426552	0.426606	0.426688	0.426813	0.426999	0.427271	0.427662	0.428216	0.428991	0.430057	0.431503	0.433435	0.435983	0.439297	0.443548	0.448932	0.455661	0.463967	0.474092	0.486286	0.500796	0.517862	0.537702	0.560506	0.586421	0.615543	0.647904	0.683460	0.722086	0.763565	0.807589	0.853758	0.901591	0.950537	1.000000	
0.000000	0.035513	0.070433	0.104436	0.137226	0.168548	0.198188	0.225976	0.251791	0.275558	0.297247	0.316865	0.334458	0.350101	0.363893	0.375953	0.386413	0.395412	0.403093	0.409598	0.415064	0.419622	0.423394	0.426493	0.429021	0.431067	0.432712	0.434025	0.435066	0.435886	0.436527	0.437024	0.437408	0.437703	0.437927	0.438097	0.438225	0.438320	0.438391	0.438443	0.438482	0.438510	0.438530	0.438545	0.438555	0.438563	0.438568	0.438572	0.438575	0.438576	0.438578	0.438579	0.438579	0.438580	0.438580	0.438580	0.438581	0.438581	0.438582	0.438584	0.438587	0.438592	0.438600	0.438614	0.438637	0.438672	0.438727	0.438812	0.438940	0.439130	0.439407	0.439806	0.440371	0.441160	0.442244	0.443712	0.445673	0.448254	0.451606	0.455901	0.461331	0.468107	0.476455	0.486613	0.498821	0.513316	0.530322	0.550043	0.572647	0.598261	0.626957	0.658744	0.693557	0.731255	0.771612	0.814321	0.858995	0.905179	0.952364	1.000000	
0.000000	0.036288	0.071977	0.106737	0.140266	0.172301	0.202622	0.231055	0.257477	0.281810	0.304019	0.324115	0.342141	0.358173	0.372313	0.384682	0.395412	0.404648	0.412533	0.419212	0.424827	0.429512	0.433390	0.436578	0.439178	0.441285	0.442979	0.444332	0.445404	0.446249	0.446911	0.447424	0.447821	0.448125	0.448357	0.448533	0.448665	0.448764	0.448837	0.448891	0.448931	0.448960	0.448981	0.448997	0.449008	0.449015	0.449021	0.449025	0.449028	0.449030	0.449031	0.449032	0.449032	0.449033	0.449033	0.449034	0.449034	0.449035	0.449036	0.449038	0.449041	0.449046	0.449054	0.449068	0.449091	0.449127	0.449184	0.449270	0.449400	0.449594	0.449876	0.450281	0.450855	0.451654	0.452752	0.454238	0.456219	0.458825	0.462205	0.466530	0.471990	0.478795	0.487165	0.497333	0.509532	0.523989	0.540917	0.560504	0.582906	0.608229	0.636530	0.667800	0.701959	0.738855	0.778258	0.819863	0.863295	0.908121	0.953859	1.000000	
0.000000	0.036943	0.073285	0.108688	0.142844	0.175485	0.206387	0.235372	0.262312	0.287128	0.309784	0.330289	0.348687	0.365055	0.379495	0.392129	0.403093	0.412533	0.420594	0.427426	0.433171	0.437965	0.441936	0.445200	0.447865	0.450024	0.451761	0.453148	0.454249	0.455117	0.455796	0.456324	0.456732	0.457045	0.457283	0.457464	0.457600	0.457702	0.457778	0.457834	0.457875	0.457905	0.457927	0.457942	0.457954	0.457962	0.457968	0.457972	0.457975	0.457977	0.457978	0.457979	0.457980	0.457980	0.457980	0.457981	0.457981	0.457982	0.457983	0.457985	0.457988	0.457993	0.458002	0.458016	0.458039	0.458076	0.458134	0.458221	0.458353	0.458549	0.458835	0.459246	0.459826	0.460634	0.461742	0.463240	0.465237	0.467860	0.471260	0.475604	0.481083	0.487902	0.496280	0.506443	0.518618	0.533024	0.549864	0.569316	0.591521	0.616574	0.644518	0.675331	0.708923	0.745135	0.783733	0.824417	0.866822	0.910530	0.955084	1.000000	
0.000000	0.037493	0.074384	0.110328	0.145014	0.178167	0.209559	0.239011	0.266391	0.291617	0.314653	0.335506	0.354221	0.370875	0.385571	0.398433	0.409598	0.419212	0.427426	0.434388	0.440245	0.445134	0.449185	0.452516	0.455236	0.457440	0.459215	0.460633	0.461759	0.462646	0.463340	0.463881	0.464298	0.464619	0.464863	0.465049	0.465188	0.465293	0.465371	0.465428	0.465470	0.465501	0.465524	0.465540	0.465552	0.465560	0.465566	0.465570	0.465573	0.465575	0.465577	0.465578	0.465578	0.465579	0.465579	0.465580	0.465580	0.465581	0.465582	0.465584	0.465587	0.465592	0.465601	0.465616	0.465639	0.465676	0.465734	0.465823	0.465957	0.466155	0.466444	0.466858	0.467443	0.468257	0.469373	0.470881	0.472889	0.475524	0.478936	0.483292	0.488781	0.495606	0.503981	0.514129	0.526271	0.540619	0.557369	0.576690	0.598712	0.623522	0.651150	0.681565	0.714672	0.750305	0.788230	0.828150	0.869708	0.912499	0.956084	1.000000	
